D,EDD_order,P,SPT_order,d_by_rank,d_multiset,instance_id,n,p_by_rank,tau_den,tau_num
25,"[2,3,4,1]",10,"[1,2,3,4]","[9,3,5,8]","[3,5,8,9]",n4_o107_r2623,4,"[1,2,3,4]",8,3
25,"[2,4,3,1]",10,"[1,2,3,4]","[9,3,8,5]","[3,5,8,9]",n4_o107_r2624,4,"[1,2,3,4]",8,3
25,"[3,2,4,1]",10,"[1,2,3,4]","[9,5,3,8]","[3,5,8,9]",n4_o107_r2625,4,"[1,2,3,4]",8,3
25,"[4,2,3,1]",10,"[1,2,3,4]","[9,5,8,3]","[3,5,8,9]",n4_o107_r2626,4,"[1,2,3,4]",8,3
25,"[3,4,2,1]",10,"[1,2,3,4]","[9,8,3,5]","[3,5,8,9]",n4_o107_r2627,4,"[1,2,3,4]",8,3
25,"[4,3,2,1]",10,"[1,2,3,4]","[9,8,5,3]","[3,5,8,9]",n4_o107_r2628,4,"[1,2,3,4]",8,3
24,"[1,2,3,4]",10,"[1,2,3,4]","[3,6,7,8]","[3,6,7,8]",n4_o108_r2629,4,"[1,2,3,4]",5,2
24,"[1,2,4,3]",10,"[1,2,3,4]","[3,6,8,7]","[3,6,7,8]",n4_o108_r2630,4,"[1,2,3,4]",5,2
24,"[1,3,2,4]",10,"[1,2,3,4]","[3,7,6,8]","[3,6,7,8]",n4_o108_r2631,4,"[1,2,3,4]",5,2
24,"[1,4,2,3]",10,"[1,2,3,4]","[3,7,8,6]","[3,6,7,8]",n4_o108_r2632,4,"[1,2,3,4]",5,2
24,"[1,3,4,2]",10,"[1,2,3,4]","[3,8,6,7]","[3,6,7,8]",n4_o108_r2633,4,"[1,2,3,4]",5,2
24,"[1,4,3,2]",10,"[1,2,3,4]","[3,8,7,6]","[3,6,7,8]",n4_o108_r2634,4,"[1,2,3,4]",5,2
24,"[2,1,3,4]",10,"[1,2,3,4]","[6,3,7,8]","[3,6,7,8]",n4_o108_r2635,4,"[1,2,3,4]",5,2
24,"[2,1,4,3]",10,"[1,2,3,4]","[6,3,8,7]","[3,6,7,8]",n4_o108_r2636,4,"[1,2,3,4]",5,2
24,"[3,1,2,4]",10,"[1,2,3,4]","[6,7,3,8]","[3,6,7,8]",n4_o108_r2637,4,"[1,2,3,4]",5,2
24,"[4,1,2,3]",10,"[1,2,3,4]","[6,7,8,3]","[3,6,7,8]",n4_o108_r2638,4,"[1,2,3,4]",5,2
24,"[3,1,4,2]",10,"[1,2,3,4]","[6,8,3,7]","[3,6,7,8]",n4_o108_r2639,4,"[1,2,3,4]",5,2
24,"[4,1,3,2]",10,"[1,2,3,4]","[6,8,7,3]","[3,6,7,8]",n4_o108_r2640,4,"[1,2,3,4]",5,2
24,"[2,3,1,4]",10,"[1,2,3,4]","[7,3,6,8]","[3,6,7,8]",n4_o108_r2641,4,"[1,2,3,4]",5,2
24,"[2,4,1,3]",10,"[1,2,3,4]","[7,3,8,6]","[3,6,7,8]",n4_o108_r2642,4,"[1,2,3,4]",5,2
24,"[3,2,1,4]",10,"[1,2,3,4]","[7,6,3,8]","[3,6,7,8]",n4_o108_r2643,4,"[1,2,3,4]",5,2
24,"[4,2,1,3]",10,"[1,2,3,4]","[7,6,8,3]","[3,6,7,8]",n4_o108_r2644,4,"[1,2,3,4]",5,2
24,"[3,4,1,2]",10,"[1,2,3,4]","[7,8,3,6]","[3,6,7,8]",n4_o108_r2645,4,"[1,2,3,4]",5,2
24,"[4,3,1,2]",10,"[1,2,3,4]","[7,8,6,3]","[3,6,7,8]",n4_o108_r2646,4,"[1,2,3,4]",5,2
24,"[2,3,4,1]",10,"[1,2,3,4]","[8,3,6,7]","[3,6,7,8]",n4_o108_r2647,4,"[1,2,3,4]",5,2
24,"[2,4,3,1]",10,"[1,2,3,4]","[8,3,7,6]","[3,6,7,8]",n4_o108_r2648,4,"[1,2,3,4]",5,2
24,"[3,2,4,1]",10,"[1,2,3,4]","[8,6,3,7]","[3,6,7,8]",n4_o108_r2649,4,"[1,2,3,4]",5,2
24,"[4,2,3,1]",10,"[1,2,3,4]","[8,6,7,3]","[3,6,7,8]",n4_o108_r2650,4,"[1,2,3,4]",5,2
24,"[3,4,2,1]",10,"[1,2,3,4]","[8,7,3,6]","[3,6,7,8]",n4_o108_r2651,4,"[1,2,3,4]",5,2
24,"[4,3,2,1]",10,"[1,2,3,4]","[8,7,6,3]","[3,6,7,8]",n4_o108_r2652,4,"[1,2,3,4]",5,2
25,"[1,2,3,4]",10,"[1,2,3,4]","[3,6,7,9]","[3,6,7,9]",n4_o109_r2653,4,"[1,2,3,4]",8,3
25,"[1,2,4,3]",10,"[1,2,3,4]","[3,6,9,7]","[3,6,7,9]",n4_o109_r2654,4,"[1,2,3,4]",8,3
25,"[1,3,2,4]",10,"[1,2,3,4]","[3,7,6,9]","[3,6,7,9]",n4_o109_r2655,4,"[1,2,3,4]",8,3
25,"[1,4,2,3]",10,"[1,2,3,4]","[3,7,9,6]","[3,6,7,9]",n4_o109_r2656,4,"[1,2,3,4]",8,3
25,"[1,3,4,2]",10,"[1,2,3,4]","[3,9,6,7]","[3,6,7,9]",n4_o109_r2657,4,"[1,2,3,4]",8,3
25,"[1,4,3,2]",10,"[1,2,3,4]","[3,9,7,6]","[3,6,7,9]",n4_o109_r2658,4,"[1,2,3,4]",8,3
25,"[2,1,3,4]",10,"[1,2,3,4]","[6,3,7,9]","[3,6,7,9]",n4_o109_r2659,4,"[1,2,3,4]",8,3
25,"[2,1,4,3]",10,"[1,2,3,4]","[6,3,9,7]","[3,6,7,9]",n4_o109_r2660,4,"[1,2,3,4]",8,3
25,"[3,1,2,4]",10,"[1,2,3,4]","[6,7,3,9]","[3,6,7,9]",n4_o109_r2661,4,"[1,2,3,4]",8,3
25,"[4,1,2,3]",10,"[1,2,3,4]","[6,7,9,3]","[3,6,7,9]",n4_o109_r2662,4,"[1,2,3,4]",8,3
25,"[3,1,4,2]",10,"[1,2,3,4]","[6,9,3,7]","[3,6,7,9]",n4_o109_r2663,4,"[1,2,3,4]",8,3
25,"[4,1,3,2]",10,"[1,2,3,4]","[6,9,7,3]","[3,6,7,9]",n4_o109_r2664,4,"[1,2,3,4]",8,3
25,"[2,3,1,4]",10,"[1,2,3,4]","[7,3,6,9]","[3,6,7,9]",n4_o109_r2665,4,"[1,2,3,4]",8,3
25,"[2,4,1,3]",10,"[1,2,3,4]","[7,3,9,6]","[3,6,7,9]",n4_o109_r2666,4,"[1,2,3,4]",8,3
25,"[3,2,1,4]",10,"[1,2,3,4]","[7,6,3,9]","[3,6,7,9]",n4_o109_r2667,4,"[1,2,3,4]",8,3
25,"[4,2,1,3]",10,"[1,2,3,4]","[7,6,9,3]","[3,6,7,9]",n4_o109_r2668,4,"[1,2,3,4]",8,3
25,"[3,4,1,2]",10,"[1,2,3,4]","[7,9,3,6]","[3,6,7,9]",n4_o109_r2669,4,"[1,2,3,4]",8,3
25,"[4,3,1,2]",10,"[1,2,3,4]","[7,9,6,3]","[3,6,7,9]",n4_o109_r2670,4,"[1,2,3,4]",8,3
25,"[2,3,4,1]",10,"[1,2,3,4]","[9,3,6,7]","[3,6,7,9]",n4_o109_r2671,4,"[1,2,3,4]",8,3
25,"[2,4,3,1]",10,"[1,2,3,4]","[9,3,7,6]","[3,6,7,9]",n4_o109_r2672,4,"[1,2,3,4]",8,3
25,"[3,2,4,1]",10,"[1,2,3,4]","[9,6,3,7]","[3,6,7,9]",n4_o109_r2673,4,"[1,2,3,4]",8,3
25,"[4,2,3,1]",10,"[1,2,3,4]","[9,6,7,3]","[3,6,7,9]",n4_o109_r2674,4,"[1,2,3,4]",8,3
25,"[3,4,2,1]",10,"[1,2,3,4]","[9,7,3,6]","[3,6,7,9]",n4_o109_r2675,4,"[1,2,3,4]",8,3
25,"[4,3,2,1]",10,"[1,2,3,4]","[9,7,6,3]","[3,6,7,9]",n4_o109_r2676,4,"[1,2,3,4]",8,3
26,"[1,2,3,4]",10,"[1,2,3,4]","[3,6,8,9]","[3,6,8,9]",n4_o110_r2677,4,"[1,2,3,4]",20,7
26,"[1,2,4,3]",10,"[1,2,3,4]","[3,6,9,8]","[3,6,8,9]",n4_o110_r2678,4,"[1,2,3,4]",20,7
26,"[1,3,2,4]",10,"[1,2,3,4]","[3,8,6,9]","[3,6,8,9]",n4_o110_r2679,4,"[1,2,3,4]",20,7
26,"[1,4,2,3]",10,"[1,2,3,4]","[3,8,9,6]","[3,6,8,9]",n4_o110_r2680,4,"[1,2,3,4]",20,7
26,"[1,3,4,2]",10,"[1,2,3,4]","[3,9,6,8]","[3,6,8,9]",n4_o110_r2681,4,"[1,2,3,4]",20,7
26,"[1,4,3,2]",10,"[1,2,3,4]","[3,9,8,6]","[3,6,8,9]",n4_o110_r2682,4,"[1,2,3,4]",20,7
26,"[2,1,3,4]",10,"[1,2,3,4]","[6,3,8,9]","[3,6,8,9]",n4_o110_r2683,4,"[1,2,3,4]",20,7
26,"[2,1,4,3]",10,"[1,2,3,4]","[6,3,9,8]","[3,6,8,9]",n4_o110_r2684,4,"[1,2,3,4]",20,7
26,"[3,1,2,4]",10,"[1,2,3,4]","[6,8,3,9]","[3,6,8,9]",n4_o110_r2685,4,"[1,2,3,4]",20,7
26,"[4,1,2,3]",10,"[1,2,3,4]","[6,8,9,3]","[3,6,8,9]",n4_o110_r2686,4,"[1,2,3,4]",20,7
26,"[3,1,4,2]",10,"[1,2,3,4]","[6,9,3,8]","[3,6,8,9]",n4_o110_r2687,4,"[1,2,3,4]",20,7
26,"[4,1,3,2]",10,"[1,2,3,4]","[6,9,8,3]","[3,6,8,9]",n4_o110_r2688,4,"[1,2,3,4]",20,7
26,"[2,3,1,4]",10,"[1,2,3,4]","[8,3,6,9]","[3,6,8,9]",n4_o110_r2689,4,"[1,2,3,4]",20,7
26,"[2,4,1,3]",10,"[1,2,3,4]","[8,3,9,6]","[3,6,8,9]",n4_o110_r2690,4,"[1,2,3,4]",20,7
26,"[3,2,1,4]",10,"[1,2,3,4]","[8,6,3,9]","[3,6,8,9]",n4_o110_r2691,4,"[1,2,3,4]",20,7
26,"[4,2,1,3]",10,"[1,2,3,4]","[8,6,9,3]","[3,6,8,9]",n4_o110_r2692,4,"[1,2,3,4]",20,7
26,"[3,4,1,2]",10,"[1,2,3,4]","[8,9,3,6]","[3,6,8,9]",n4_o110_r2693,4,"[1,2,3,4]",20,7
26,"[4,3,1,2]",10,"[1,2,3,4]","[8,9,6,3]","[3,6,8,9]",n4_o110_r2694,4,"[1,2,3,4]",20,7
26,"[2,3,4,1]",10,"[1,2,3,4]","[9,3,6,8]","[3,6,8,9]",n4_o110_r2695,4,"[1,2,3,4]",20,7
26,"[2,4,3,1]",10,"[1,2,3,4]","[9,3,8,6]","[3,6,8,9]",n4_o110_r2696,4,"[1,2,3,4]",20,7
26,"[3,2,4,1]",10,"[1,2,3,4]","[9,6,3,8]","[3,6,8,9]",n4_o110_r2697,4,"[1,2,3,4]",20,7
26,"[4,2,3,1]",10,"[1,2,3,4]","[9,6,8,3]","[3,6,8,9]",n4_o110_r2698,4,"[1,2,3,4]",20,7
26,"[3,4,2,1]",10,"[1,2,3,4]","[9,8,3,6]","[3,6,8,9]",n4_o110_r2699,4,"[1,2,3,4]",20,7
26,"[4,3,2,1]",10,"[1,2,3,4]","[9,8,6,3]","[3,6,8,9]",n4_o110_r2700,4,"[1,2,3,4]",20,7
27,"[1,2,3,4]",10,"[1,2,3,4]","[3,7,8,9]","[3,7,8,9]",n4_o111_r2701,4,"[1,2,3,4]",40,13
27,"[1,2,4,3]",10,"[1,2,3,4]","[3,7,9,8]","[3,7,8,9]",n4_o111_r2702,4,"[1,2,3,4]",40,13
27,"[1,3,2,4]",10,"[1,2,3,4]","[3,8,7,9]","[3,7,8,9]",n4_o111_r2703,4,"[1,2,3,4]",40,13
27,"[1,4,2,3]",10,"[1,2,3,4]","[3,8,9,7]","[3,7,8,9]",n4_o111_r2704,4,"[1,2,3,4]",40,13
27,"[1,3,4,2]",10,"[1,2,3,4]","[3,9,7,8]","[3,7,8,9]",n4_o111_r2705,4,"[1,2,3,4]",40,13
27,"[1,4,3,2]",10,"[1,2,3,4]","[3,9,8,7]","[3,7,8,9]",n4_o111_r2706,4,"[1,2,3,4]",40,13
27,"[2,1,3,4]",10,"[1,2,3,4]","[7,3,8,9]","[3,7,8,9]",n4_o111_r2707,4,"[1,2,3,4]",40,13
27,"[2,1,4,3]",10,"[1,2,3,4]","[7,3,9,8]","[3,7,8,9]",n4_o111_r2708,4,"[1,2,3,4]",40,13
27,"[3,1,2,4]",10,"[1,2,3,4]","[7,8,3,9]","[3,7,8,9]",n4_o111_r2709,4,"[1,2,3,4]",40,13
27,"[4,1,2,3]",10,"[1,2,3,4]","[7,8,9,3]","[3,7,8,9]",n4_o111_r2710,4,"[1,2,3,4]",40,13
27,"[3,1,4,2]",10,"[1,2,3,4]","[7,9,3,8]","[3,7,8,9]",n4_o111_r2711,4,"[1,2,3,4]",40,13
27,"[4,1,3,2]",10,"[1,2,3,4]","[7,9,8,3]","[3,7,8,9]",n4_o111_r2712,4,"[1,2,3,4]",40,13
27,"[2,3,1,4]",10,"[1,2,3,4]","[8,3,7,9]","[3,7,8,9]",n4_o111_r2713,4,"[1,2,3,4]",40,13
27,"[2,4,1,3]",10,"[1,2,3,4]","[8,3,9,7]","[3,7,8,9]",n4_o111_r2714,4,"[1,2,3,4]",40,13
27,"[3,2,1,4]",10,"[1,2,3,4]","[8,7,3,9]","[3,7,8,9]",n4_o111_r2715,4,"[1,2,3,4]",40,13
27,"[4,2,1,3]",10,"[1,2,3,4]","[8,7,9,3]","[3,7,8,9]",n4_o111_r2716,4,"[1,2,3,4]",40,13
27,"[3,4,1,2]",10,"[1,2,3,4]","[8,9,3,7]","[3,7,8,9]",n4_o111_r2717,4,"[1,2,3,4]",40,13
27,"[4,3,1,2]",10,"[1,2,3,4]","[8,9,7,3]","[3,7,8,9]",n4_o111_r2718,4,"[1,2,3,4]",40,13
27,"[2,3,4,1]",10,"[1,2,3,4]","[9,3,7,8]","[3,7,8,9]",n4_o111_r2719,4,"[1,2,3,4]",40,13
27,"[2,4,3,1]",10,"[1,2,3,4]","[9,3,8,7]","[3,7,8,9]",n4_o111_r2720,4,"[1,2,3,4]",40,13
27,"[3,2,4,1]",10,"[1,2,3,4]","[9,7,3,8]","[3,7,8,9]",n4_o111_r2721,4,"[1,2,3,4]",40,13
27,"[4,2,3,1]",10,"[1,2,3,4]","[9,7,8,3]","[3,7,8,9]",n4_o111_r2722,4,"[1,2,3,4]",40,13
27,"[3,4,2,1]",10,"[1,2,3,4]","[9,8,3,7]","[3,7,8,9]",n4_o111_r2723,4,"[1,2,3,4]",40,13
27,"[4,3,2,1]",10,"[1,2,3,4]","[9,8,7,3]","[3,7,8,9]",n4_o111_r2724,4,"[1,2,3,4]",40,13
22,"[1,2,3,4]",10,"[1,2,3,4]","[4,5,6,7]","[4,5,6,7]",n4_o112_r2725,4,"[1,2,3,4]",20,9
22,"[1,2,4,3]",10,"[1,2,3,4]","[4,5,7,6]","[4,5,6,7]",n4_o112_r2726,4,"[1,2,3,4]",20,9
22,"[1,3,2,4]",10,"[1,2,3,4]","[4,6,5,7]","[4,5,6,7]",n4_o112_r2727,4,"[1,2,3,4]",20,9
22,"[1,4,2,3]",10,"[1,2,3,4]","[4,6,7,5]","[4,5,6,7]",n4_o112_r2728,4,"[1,2,3,4]",20,9
22,"[1,3,4,2]",10,"[1,2,3,4]","[4,7,5,6]","[4,5,6,7]",n4_o112_r2729,4,"[1,2,3,4]",20,9
22,"[1,4,3,2]",10,"[1,2,3,4]","[4,7,6,5]","[4,5,6,7]",n4_o112_r2730,4,"[1,2,3,4]",20,9
22,"[2,1,3,4]",10,"[1,2,3,4]","[5,4,6,7]","[4,5,6,7]",n4_o112_r2731,4,"[1,2,3,4]",20,9
22,"[2,1,4,3]",10,"[1,2,3,4]","[5,4,7,6]","[4,5,6,7]",n4_o112_r2732,4,"[1,2,3,4]",20,9
22,"[3,1,2,4]",10,"[1,2,3,4]","[5,6,4,7]","[4,5,6,7]",n4_o112_r2733,4,"[1,2,3,4]",20,9
22,"[4,1,2,3]",10,"[1,2,3,4]","[5,6,7,4]","[4,5,6,7]",n4_o112_r2734,4,"[1,2,3,4]",20,9
22,"[3,1,4,2]",10,"[1,2,3,4]","[5,7,4,6]","[4,5,6,7]",n4_o112_r2735,4,"[1,2,3,4]",20,9
22,"[4,1,3,2]",10,"[1,2,3,4]","[5,7,6,4]","[4,5,6,7]",n4_o112_r2736,4,"[1,2,3,4]",20,9
22,"[2,3,1,4]",10,"[1,2,3,4]","[6,4,5,7]","[4,5,6,7]",n4_o112_r2737,4,"[1,2,3,4]",20,9
22,"[2,4,1,3]",10,"[1,2,3,4]","[6,4,7,5]","[4,5,6,7]",n4_o112_r2738,4,"[1,2,3,4]",20,9
22,"[3,2,1,4]",10,"[1,2,3,4]","[6,5,4,7]","[4,5,6,7]",n4_o112_r2739,4,"[1,2,3,4]",20,9
22,"[4,2,1,3]",10,"[1,2,3,4]","[6,5,7,4]","[4,5,6,7]",n4_o112_r2740,4,"[1,2,3,4]",20,9
22,"[3,4,1,2]",10,"[1,2,3,4]","[6,7,4,5]","[4,5,6,7]",n4_o112_r2741,4,"[1,2,3,4]",20,9
22,"[4,3,1,2]",10,"[1,2,3,4]","[6,7,5,4]","[4,5,6,7]",n4_o112_r2742,4,"[1,2,3,4]",20,9
22,"[2,3,4,1]",10,"[1,2,3,4]","[7,4,5,6]","[4,5,6,7]",n4_o112_r2743,4,"[1,2,3,4]",20,9
22,"[2,4,3,1]",10,"[1,2,3,4]","[7,4,6,5]","[4,5,6,7]",n4_o112_r2744,4,"[1,2,3,4]",20,9
22,"[3,2,4,1]",10,"[1,2,3,4]","[7,5,4,6]","[4,5,6,7]",n4_o112_r2745,4,"[1,2,3,4]",20,9
22,"[4,2,3,1]",10,"[1,2,3,4]","[7,5,6,4]","[4,5,6,7]",n4_o112_r2746,4,"[1,2,3,4]",20,9
22,"[3,4,2,1]",10,"[1,2,3,4]","[7,6,4,5]","[4,5,6,7]",n4_o112_r2747,4,"[1,2,3,4]",20,9
22,"[4,3,2,1]",10,"[1,2,3,4]","[7,6,5,4]","[4,5,6,7]",n4_o112_r2748,4,"[1,2,3,4]",20,9
23,"[1,2,3,4]",10,"[1,2,3,4]","[4,5,6,8]","[4,5,6,8]",n4_o113_r2749,4,"[1,2,3,4]",40,17
23,"[1,2,4,3]",10,"[1,2,3,4]","[4,5,8,6]","[4,5,6,8]",n4_o113_r2750,4,"[1,2,3,4]",40,17
23,"[1,3,2,4]",10,"[1,2,3,4]","[4,6,5,8]","[4,5,6,8]",n4_o113_r2751,4,"[1,2,3,4]",40,17
23,"[1,4,2,3]",10,"[1,2,3,4]","[4,6,8,5]","[4,5,6,8]",n4_o113_r2752,4,"[1,2,3,4]",40,17
23,"[1,3,4,2]",10,"[1,2,3,4]","[4,8,5,6]","[4,5,6,8]",n4_o113_r2753,4,"[1,2,3,4]",40,17
23,"[1,4,3,2]",10,"[1,2,3,4]","[4,8,6,5]","[4,5,6,8]",n4_o113_r2754,4,"[1,2,3,4]",40,17
23,"[2,1,3,4]",10,"[1,2,3,4]","[5,4,6,8]","[4,5,6,8]",n4_o113_r2755,4,"[1,2,3,4]",40,17
23,"[2,1,4,3]",10,"[1,2,3,4]","[5,4,8,6]","[4,5,6,8]",n4_o113_r2756,4,"[1,2,3,4]",40,17
23,"[3,1,2,4]",10,"[1,2,3,4]","[5,6,4,8]","[4,5,6,8]",n4_o113_r2757,4,"[1,2,3,4]",40,17
23,"[4,1,2,3]",10,"[1,2,3,4]","[5,6,8,4]","[4,5,6,8]",n4_o113_r2758,4,"[1,2,3,4]",40,17
23,"[3,1,4,2]",10,"[1,2,3,4]","[5,8,4,6]","[4,5,6,8]",n4_o113_r2759,4,"[1,2,3,4]",40,17
23,"[4,1,3,2]",10,"[1,2,3,4]","[5,8,6,4]","[4,5,6,8]",n4_o113_r2760,4,"[1,2,3,4]",40,17
23,"[2,3,1,4]",10,"[1,2,3,4]","[6,4,5,8]","[4,5,6,8]",n4_o113_r2761,4,"[1,2,3,4]",40,17
23,"[2,4,1,3]",10,"[1,2,3,4]","[6,4,8,5]","[4,5,6,8]",n4_o113_r2762,4,"[1,2,3,4]",40,17
23,"[3,2,1,4]",10,"[1,2,3,4]","[6,5,4,8]","[4,5,6,8]",n4_o113_r2763,4,"[1,2,3,4]",40,17
23,"[4,2,1,3]",10,"[1,2,3,4]","[6,5,8,4]","[4,5,6,8]",n4_o113_r2764,4,"[1,2,3,4]",40,17
23,"[3,4,1,2]",10,"[1,2,3,4]","[6,8,4,5]","[4,5,6,8]",n4_o113_r2765,4,"[1,2,3,4]",40,17
23,"[4,3,1,2]",10,"[1,2,3,4]","[6,8,5,4]","[4,5,6,8]",n4_o113_r2766,4,"[1,2,3,4]",40,17
23,"[2,3,4,1]",10,"[1,2,3,4]","[8,4,5,6]","[4,5,6,8]",n4_o113_r2767,4,"[1,2,3,4]",40,17
23,"[2,4,3,1]",10,"[1,2,3,4]","[8,4,6,5]","[4,5,6,8]",n4_o113_r2768,4,"[1,2,3,4]",40,17
23,"[3,2,4,1]",10,"[1,2,3,4]","[8,5,4,6]","[4,5,6,8]",n4_o113_r2769,4,"[1,2,3,4]",40,17
23,"[4,2,3,1]",10,"[1,2,3,4]","[8,5,6,4]","[4,5,6,8]",n4_o113_r2770,4,"[1,2,3,4]",40,17
23,"[3,4,2,1]",10,"[1,2,3,4]","[8,6,4,5]","[4,5,6,8]",n4_o113_r2771,4,"[1,2,3,4]",40,17
23,"[4,3,2,1]",10,"[1,2,3,4]","[8,6,5,4]","[4,5,6,8]",n4_o113_r2772,4,"[1,2,3,4]",40,17
24,"[1,2,3,4]",10,"[1,2,3,4]","[4,5,6,9]","[4,5,6,9]",n4_o114_r2773,4,"[1,2,3,4]",5,2
24,"[1,2,4,3]",10,"[1,2,3,4]","[4,5,9,6]","[4,5,6,9]",n4_o114_r2774,4,"[1,2,3,4]",5,2
24,"[1,3,2,4]",10,"[1,2,3,4]","[4,6,5,9]","[4,5,6,9]",n4_o114_r2775,4,"[1,2,3,4]",5,2
24,"[1,4,2,3]",10,"[1,2,3,4]","[4,6,9,5]","[4,5,6,9]",n4_o114_r2776,4,"[1,2,3,4]",5,2
24,"[1,3,4,2]",10,"[1,2,3,4]","[4,9,5,6]","[4,5,6,9]",n4_o114_r2777,4,"[1,2,3,4]",5,2
24,"[1,4,3,2]",10,"[1,2,3,4]","[4,9,6,5]","[4,5,6,9]",n4_o114_r2778,4,"[1,2,3,4]",5,2
24,"[2,1,3,4]",10,"[1,2,3,4]","[5,4,6,9]","[4,5,6,9]",n4_o114_r2779,4,"[1,2,3,4]",5,2
24,"[2,1,4,3]",10,"[1,2,3,4]","[5,4,9,6]","[4,5,6,9]",n4_o114_r2780,4,"[1,2,3,4]",5,2
24,"[3,1,2,4]",10,"[1,2,3,4]","[5,6,4,9]","[4,5,6,9]",n4_o114_r2781,4,"[1,2,3,4]",5,2
24,"[4,1,2,3]",10,"[1,2,3,4]","[5,6,9,4]","[4,5,6,9]",n4_o114_r2782,4,"[1,2,3,4]",5,2
24,"[3,1,4,2]",10,"[1,2,3,4]","[5,9,4,6]","[4,5,6,9]",n4_o114_r2783,4,"[1,2,3,4]",5,2
24,"[4,1,3,2]",10,"[1,2,3,4]","[5,9,6,4]","[4,5,6,9]",n4_o114_r2784,4,"[1,2,3,4]",5,2
24,"[2,3,1,4]",10,"[1,2,3,4]","[6,4,5,9]","[4,5,6,9]",n4_o114_r2785,4,"[1,2,3,4]",5,2
24,"[2,4,1,3]",10,"[1,2,3,4]","[6,4,9,5]","[4,5,6,9]",n4_o114_r2786,4,"[1,2,3,4]",5,2
24,"[3,2,1,4]",10,"[1,2,3,4]","[6,5,4,9]","[4,5,6,9]",n4_o114_r2787,4,"[1,2,3,4]",5,2
24,"[4,2,1,3]",10,"[1,2,3,4]","[6,5,9,4]","[4,5,6,9]",n4_o114_r2788,4,"[1,2,3,4]",5,2
24,"[3,4,1,2]",10,"[1,2,3,4]","[6,9,4,5]","[4,5,6,9]",n4_o114_r2789,4,"[1,2,3,4]",5,2
24,"[4,3,1,2]",10,"[1,2,3,4]","[6,9,5,4]","[4,5,6,9]",n4_o114_r2790,4,"[1,2,3,4]",5,2
24,"[2,3,4,1]",10,"[1,2,3,4]","[9,4,5,6]","[4,5,6,9]",n4_o114_r2791,4,"[1,2,3,4]",5,2
24,"[2,4,3,1]",10,"[1,2,3,4]","[9,4,6,5]","[4,5,6,9]",n4_o114_r2792,4,"[1,2,3,4]",5,2
24,"[3,2,4,1]",10,"[1,2,3,4]","[9,5,4,6]","[4,5,6,9]",n4_o114_r2793,4,"[1,2,3,4]",5,2
24,"[4,2,3,1]",10,"[1,2,3,4]","[9,5,6,4]","[4,5,6,9]",n4_o114_r2794,4,"[1,2,3,4]",5,2
24,"[3,4,2,1]",10,"[1,2,3,4]","[9,6,4,5]","[4,5,6,9]",n4_o114_r2795,4,"[1,2,3,4]",5,2
24,"[4,3,2,1]",10,"[1,2,3,4]","[9,6,5,4]","[4,5,6,9]",n4_o114_r2796,4,"[1,2,3,4]",5,2
24,"[1,2,3,4]",10,"[1,2,3,4]","[4,5,7,8]","[4,5,7,8]",n4_o115_r2797,4,"[1,2,3,4]",5,2
24,"[1,2,4,3]",10,"[1,2,3,4]","[4,5,8,7]","[4,5,7,8]",n4_o115_r2798,4,"[1,2,3,4]",5,2
24,"[1,3,2,4]",10,"[1,2,3,4]","[4,7,5,8]","[4,5,7,8]",n4_o115_r2799,4,"[1,2,3,4]",5,2
24,"[1,4,2,3]",10,"[1,2,3,4]","[4,7,8,5]","[4,5,7,8]",n4_o115_r2800,4,"[1,2,3,4]",5,2
24,"[1,3,4,2]",10,"[1,2,3,4]","[4,8,5,7]","[4,5,7,8]",n4_o115_r2801,4,"[1,2,3,4]",5,2
24,"[1,4,3,2]",10,"[1,2,3,4]","[4,8,7,5]","[4,5,7,8]",n4_o115_r2802,4,"[1,2,3,4]",5,2
24,"[2,1,3,4]",10,"[1,2,3,4]","[5,4,7,8]","[4,5,7,8]",n4_o115_r2803,4,"[1,2,3,4]",5,2
24,"[2,1,4,3]",10,"[1,2,3,4]","[5,4,8,7]","[4,5,7,8]",n4_o115_r2804,4,"[1,2,3,4]",5,2
24,"[3,1,2,4]",10,"[1,2,3,4]","[5,7,4,8]","[4,5,7,8]",n4_o115_r2805,4,"[1,2,3,4]",5,2
24,"[4,1,2,3]",10,"[1,2,3,4]","[5,7,8,4]","[4,5,7,8]",n4_o115_r2806,4,"[1,2,3,4]",5,2
24,"[3,1,4,2]",10,"[1,2,3,4]","[5,8,4,7]","[4,5,7,8]",n4_o115_r2807,4,"[1,2,3,4]",5,2
24,"[4,1,3,2]",10,"[1,2,3,4]","[5,8,7,4]","[4,5,7,8]",n4_o115_r2808,4,"[1,2,3,4]",5,2
24,"[2,3,1,4]",10,"[1,2,3,4]","[7,4,5,8]","[4,5,7,8]",n4_o115_r2809,4,"[1,2,3,4]",5,2
24,"[2,4,1,3]",10,"[1,2,3,4]","[7,4,8,5]","[4,5,7,8]",n4_o115_r2810,4,"[1,2,3,4]",5,2
24,"[3,2,1,4]",10,"[1,2,3,4]","[7,5,4,8]","[4,5,7,8]",n4_o115_r2811,4,"[1,2,3,4]",5,2
24,"[4,2,1,3]",10,"[1,2,3,4]","[7,5,8,4]","[4,5,7,8]",n4_o115_r2812,4,"[1,2,3,4]",5,2
24,"[3,4,1,2]",10,"[1,2,3,4]","[7,8,4,5]","[4,5,7,8]",n4_o115_r2813,4,"[1,2,3,4]",5,2
