"D","Delta","EDD_order","P","SPT_order","TT_EDD","TT_SPT","d_by_rank","d_multiset","instance_id","n","p_by_rank","panel","tau_den","tau_num"
"61","","[1,4,5,3,2]","25","[1,2,3,4,5]","","","[5,17,15,11,13]","[5,11,13,15,17]","B_o120_r14663","5","[1,2,4,7,11]","B","125","64"
"61","-8","[1,5,4,3,2]","25","[1,2,3,4,5]","23","15","[5,17,15,13,11]","[5,11,13,15,17]","B_o120_r14664","5","[1,2,4,7,11]","B","125","64"
"61","","[2,1,3,4,5]","25","[1,2,3,4,5]","","","[11,5,13,15,17]","[5,11,13,15,17]","B_o120_r14665","5","[1,2,4,7,11]","B","125","64"
"61","","[2,1,3,5,4]","25","[1,2,3,4,5]","","","[11,5,13,17,15]","[5,11,13,15,17]","B_o120_r14666","5","[1,2,4,7,11]","B","125","64"
"61","","[2,1,4,3,5]","25","[1,2,3,4,5]","","","[11,5,15,13,17]","[5,11,13,15,17]","B_o120_r14667","5","[1,2,4,7,11]","B","125","64"
"61","","[2,1,5,3,4]","25","[1,2,3,4,5]","","","[11,5,15,17,13]","[5,11,13,15,17]","B_o120_r14668","5","[1,2,4,7,11]","B","125","64"
"61","","[2,1,4,5,3]","25","[1,2,3,4,5]","","","[11,5,17,13,15]","[5,11,13,15,17]","B_o120_r14669","5","[1,2,4,7,11]","B","125","64"
"61","","[2,1,5,4,3]","25","[1,2,3,4,5]","","","[11,5,17,15,13]","[5,11,13,15,17]","B_o120_r14670","5","[1,2,4,7,11]","B","125","64"
"61","","[3,1,2,4,5]","25","[1,2,3,4,5]","","","[11,13,5,15,17]","[5,11,13,15,17]","B_o120_r14671","5","[1,2,4,7,11]","B","125","64"
"61","","[3,1,2,5,4]","25","[1,2,3,4,5]","","","[11,13,5,17,15]","[5,11,13,15,17]","B_o120_r14672","5","[1,2,4,7,11]","B","125","64"
"61","7","[4,1,2,3,5]","25","[1,2,3,4,5]","10","17","[11,13,15,5,17]","[5,11,13,15,17]","B_o120_r14673","5","[1,2,4,7,11]","B","125","64"
"61","1","[5,1,2,3,4]","25","[1,2,3,4,5]","19","20","[11,13,15,17,5]","[5,11,13,15,17]","B_o120_r14674","5","[1,2,4,7,11]","B","125","64"
"61","3","[4,1,2,5,3]","25","[1,2,3,4,5]","16","19","[11,13,17,5,15]","[5,11,13,15,17]","B_o120_r14675","5","[1,2,4,7,11]","B","125","64"
"61","-2","[5,1,2,4,3]","25","[1,2,3,4,5]","22","20","[11,13,17,15,5]","[5,11,13,15,17]","B_o120_r14676","5","[1,2,4,7,11]","B","125","64"
"61","","[3,1,4,2,5]","25","[1,2,3,4,5]","","","[11,15,5,13,17]","[5,11,13,15,17]","B_o120_r14677","5","[1,2,4,7,11]","B","125","64"
"61","","[3,1,5,2,4]","25","[1,2,3,4,5]","","","[11,15,5,17,13]","[5,11,13,15,17]","B_o120_r14678","5","[1,2,4,7,11]","B","125","64"
"61","7","[4,1,3,2,5]","25","[1,2,3,4,5]","10","17","[11,15,13,5,17]","[5,11,13,15,17]","B_o120_r14679","5","[1,2,4,7,11]","B","125","64"
"61","-1","[5,1,3,2,4]","25","[1,2,3,4,5]","21","20","[11,15,13,17,5]","[5,11,13,15,17]","B_o120_r14680","5","[1,2,4,7,11]","B","125","64"
"61","-1","[4,1,5,2,3]","25","[1,2,3,4,5]","22","21","[11,15,17,5,13]","[5,11,13,15,17]","B_o120_r14681","5","[1,2,4,7,11]","B","125","64"
"61","-6","[5,1,4,2,3]","25","[1,2,3,4,5]","27","21","[11,15,17,13,5]","[5,11,13,15,17]","B_o120_r14682","5","[1,2,4,7,11]","B","125","64"
"61","","[3,1,4,5,2]","25","[1,2,3,4,5]","","","[11,17,5,13,15]","[5,11,13,15,17]","B_o120_r14683","5","[1,2,4,7,11]","B","125","64"
"61","","[3,1,5,4,2]","25","[1,2,3,4,5]","","","[11,17,5,15,13]","[5,11,13,15,17]","B_o120_r14684","5","[1,2,4,7,11]","B","125","64"
"61","1","[4,1,3,5,2]","25","[1,2,3,4,5]","18","19","[11,17,13,5,15]","[5,11,13,15,17]","B_o120_r14685","5","[1,2,4,7,11]","B","125","64"
"61","-6","[5,1,3,4,2]","25","[1,2,3,4,5]","26","20","[11,17,13,15,5]","[5,11,13,15,17]","B_o120_r14686","5","[1,2,4,7,11]","B","125","64"
"61","","[4,1,5,3,2]","25","[1,2,3,4,5]","","","[11,17,15,5,13]","[5,11,13,15,17]","B_o120_r14687","5","[1,2,4,7,11]","B","125","64"
"61","-8","[5,1,4,3,2]","25","[1,2,3,4,5]","29","21","[11,17,15,13,5]","[5,11,13,15,17]","B_o120_r14688","5","[1,2,4,7,11]","B","125","64"
"61","","[2,3,1,4,5]","25","[1,2,3,4,5]","","","[13,5,11,15,17]","[5,11,13,15,17]","B_o120_r14689","5","[1,2,4,7,11]","B","125","64"
"61","","[2,3,1,5,4]","25","[1,2,3,4,5]","","","[13,5,11,17,15]","[5,11,13,15,17]","B_o120_r14690","5","[1,2,4,7,11]","B","125","64"
"61","","[2,4,1,3,5]","25","[1,2,3,4,5]","","","[13,5,15,11,17]","[5,11,13,15,17]","B_o120_r14691","5","[1,2,4,7,11]","B","125","64"
"61","","[2,5,1,3,4]","25","[1,2,3,4,5]","","","[13,5,15,17,11]","[5,11,13,15,17]","B_o120_r14692","5","[1,2,4,7,11]","B","125","64"
"61","","[2,4,1,5,3]","25","[1,2,3,4,5]","","","[13,5,17,11,15]","[5,11,13,15,17]","B_o120_r14693","5","[1,2,4,7,11]","B","125","64"
"61","","[2,5,1,4,3]","25","[1,2,3,4,5]","","","[13,5,17,15,11]","[5,11,13,15,17]","B_o120_r14694","5","[1,2,4,7,11]","B","125","64"
"61","","[3,2,1,4,5]","25","[1,2,3,4,5]","","","[13,11,5,15,17]","[5,11,13,15,17]","B_o120_r14695","5","[1,2,4,7,11]","B","125","64"
"61","","[3,2,1,5,4]","25","[1,2,3,4,5]","","","[13,11,5,17,15]","[5,11,13,15,17]","B_o120_r14696","5","[1,2,4,7,11]","B","125","64"
"61","","[4,2,1,3,5]","25","[1,2,3,4,5]","","","[13,11,15,5,17]","[5,11,13,15,17]","B_o120_r14697","5","[1,2,4,7,11]","B","125","64"
"61","","[5,2,1,3,4]","25","[1,2,3,4,5]","","","[13,11,15,17,5]","[5,11,13,15,17]","B_o120_r14698","5","[1,2,4,7,11]","B","125","64"
"61","","[4,2,1,5,3]","25","[1,2,3,4,5]","","","[13,11,17,5,15]","[5,11,13,15,17]","B_o120_r14699","5","[1,2,4,7,11]","B","125","64"
"61","","[5,2,1,4,3]","25","[1,2,3,4,5]","","","[13,11,17,15,5]","[5,11,13,15,17]","B_o120_r14700","5","[1,2,4,7,11]","B","125","64"
"61","5","[3,4,1,2,5]","25","[1,2,3,4,5]","8","13","[13,15,5,11,17]","[5,11,13,15,17]","B_o120_r14701","5","[1,2,4,7,11]","B","125","64"
"61","","[3,5,1,2,4]","25","[1,2,3,4,5]","","","[13,15,5,17,11]","[5,11,13,15,17]","B_o120_r14702","5","[1,2,4,7,11]","B","125","64"
"61","7","[4,3,1,2,5]","25","[1,2,3,4,5]","10","17","[13,15,11,5,17]","[5,11,13,15,17]","B_o120_r14703","5","[1,2,4,7,11]","B","125","64"
"61","","[5,3,1,2,4]","25","[1,2,3,4,5]","","","[13,15,11,17,5]","[5,11,13,15,17]","B_o120_r14704","5","[1,2,4,7,11]","B","125","64"
"61","-6","[4,5,1,2,3]","25","[1,2,3,4,5]","29","23","[13,15,17,5,11]","[5,11,13,15,17]","B_o120_r14705","5","[1,2,4,7,11]","B","125","64"
"61","","[5,4,1,2,3]","25","[1,2,3,4,5]","","","[13,15,17,11,5]","[5,11,13,15,17]","B_o120_r14706","5","[1,2,4,7,11]","B","125","64"
"61","-1","[3,4,1,5,2]","25","[1,2,3,4,5]","16","15","[13,17,5,11,15]","[5,11,13,15,17]","B_o120_r14707","5","[1,2,4,7,11]","B","125","64"
"61","","[3,5,1,4,2]","25","[1,2,3,4,5]","","","[13,17,5,15,11]","[5,11,13,15,17]","B_o120_r14708","5","[1,2,4,7,11]","B","125","64"
"61","1","[4,3,1,5,2]","25","[1,2,3,4,5]","18","19","[13,17,11,5,15]","[5,11,13,15,17]","B_o120_r14709","5","[1,2,4,7,11]","B","125","64"
"61","","[5,3,1,4,2]","25","[1,2,3,4,5]","","","[13,17,11,15,5]","[5,11,13,15,17]","B_o120_r14710","5","[1,2,4,7,11]","B","125","64"
"61","","[4,5,1,3,2]","25","[1,2,3,4,5]","","","[13,17,15,5,11]","[5,11,13,15,17]","B_o120_r14711","5","[1,2,4,7,11]","B","125","64"
"61","","[5,4,1,3,2]","25","[1,2,3,4,5]","","","[13,17,15,11,5]","[5,11,13,15,17]","B_o120_r14712","5","[1,2,4,7,11]","B","125","64"
"61","1","[2,3,4,1,5]","25","[1,2,3,4,5]","8","9","[15,5,11,13,17]","[5,11,13,15,17]","B_o120_r14713","5","[1,2,4,7,11]","B","125","64"
"61","","[2,3,5,1,4]","25","[1,2,3,4,5]","","","[15,5,11,17,13]","[5,11,13,15,17]","B_o120_r14714","5","[1,2,4,7,11]","B","125","64"
"61","3","[2,4,3,1,5]","25","[1,2,3,4,5]","8","11","[15,5,13,11,17]","[5,11,13,15,17]","B_o120_r14715","5","[1,2,4,7,11]","B","125","64"
"61","","[2,5,3,1,4]","25","[1,2,3,4,5]","","","[15,5,13,17,11]","[5,11,13,15,17]","B_o120_r14716","5","[1,2,4,7,11]","B","125","64"
"61","","[2,4,5,1,3]","25","[1,2,3,4,5]","","","[15,5,17,11,13]","[5,11,13,15,17]","B_o120_r14717","5","[1,2,4,7,11]","B","125","64"
"61","","[2,5,4,1,3]","25","[1,2,3,4,5]","","","[15,5,17,13,11]","[5,11,13,15,17]","B_o120_r14718","5","[1,2,4,7,11]","B","125","64"
"61","3","[3,2,4,1,5]","25","[1,2,3,4,5]","8","11","[15,11,5,13,17]","[5,11,13,15,17]","B_o120_r14719","5","[1,2,4,7,11]","B","125","64"
"61","","[3,2,5,1,4]","25","[1,2,3,4,5]","","","[15,11,5,17,13]","[5,11,13,15,17]","B_o120_r14720","5","[1,2,4,7,11]","B","125","64"
"61","7","[4,2,3,1,5]","25","[1,2,3,4,5]","10","17","[15,11,13,5,17]","[5,11,13,15,17]","B_o120_r14721","5","[1,2,4,7,11]","B","125","64"
"61","","[5,2,3,1,4]","25","[1,2,3,4,5]","","","[15,11,13,17,5]","[5,11,13,15,17]","B_o120_r14722","5","[1,2,4,7,11]","B","125","64"
"61","","[4,2,5,1,3]","25","[1,2,3,4,5]","","","[15,11,17,5,13]","[5,11,13,15,17]","B_o120_r14723","5","[1,2,4,7,11]","B","125","64"
"61","","[5,2,4,1,3]","25","[1,2,3,4,5]","","","[15,11,17,13,5]","[5,11,13,15,17]","B_o120_r14724","5","[1,2,4,7,11]","B","125","64"
"61","5","[3,4,2,1,5]","25","[1,2,3,4,5]","8","13","[15,13,5,11,17]","[5,11,13,15,17]","B_o120_r14725","5","[1,2,4,7,11]","B","125","64"
"61","","[3,5,2,1,4]","25","[1,2,3,4,5]","","","[15,13,5,17,11]","[5,11,13,15,17]","B_o120_r14726","5","[1,2,4,7,11]","B","125","64"
"61","7","[4,3,2,1,5]","25","[1,2,3,4,5]","10","17","[15,13,11,5,17]","[5,11,13,15,17]","B_o120_r14727","5","[1,2,4,7,11]","B","125","64"
"61","","[5,3,2,1,4]","25","[1,2,3,4,5]","","","[15,13,11,17,5]","[5,11,13,15,17]","B_o120_r14728","5","[1,2,4,7,11]","B","125","64"
"61","","[4,5,2,1,3]","25","[1,2,3,4,5]","","","[15,13,17,5,11]","[5,11,13,15,17]","B_o120_r14729","5","[1,2,4,7,11]","B","125","64"
"61","","[5,4,2,1,3]","25","[1,2,3,4,5]","","","[15,13,17,11,5]","[5,11,13,15,17]","B_o120_r14730","5","[1,2,4,7,11]","B","125","64"
"61","-8","[3,4,5,1,2]","25","[1,2,3,4,5]","25","17","[15,17,5,11,13]","[5,11,13,15,17]","B_o120_r14731","5","[1,2,4,7,11]","B","125","64"
"61","","[3,5,4,1,2]","25","[1,2,3,4,5]","","","[15,17,5,13,11]","[5,11,13,15,17]","B_o120_r14732","5","[1,2,4,7,11]","B","125","64"
"61","-6","[4,3,5,1,2]","25","[1,2,3,4,5]","27","21","[15,17,11,5,13]","[5,11,13,15,17]","B_o120_r14733","5","[1,2,4,7,11]","B","125","64"
"61","","[5,3,4,1,2]","25","[1,2,3,4,5]","","","[15,17,11,13,5]","[5,11,13,15,17]","B_o120_r14734","5","[1,2,4,7,11]","B","125","64"
"61","","[4,5,3,1,2]","25","[1,2,3,4,5]","","","[15,17,13,5,11]","[5,11,13,15,17]","B_o120_r14735","5","[1,2,4,7,11]","B","125","64"
"61","","[5,4,3,1,2]","25","[1,2,3,4,5]","","","[15,17,13,11,5]","[5,11,13,15,17]","B_o120_r14736","5","[1,2,4,7,11]","B","125","64"
"61","-6","[2,3,4,5,1]","25","[1,2,3,4,5]","17","11","[17,5,11,13,15]","[5,11,13,15,17]","B_o120_r14737","5","[1,2,4,7,11]","B","125","64"
"61","","[2,3,5,4,1]","25","[1,2,3,4,5]","","","[17,5,11,15,13]","[5,11,13,15,17]","B_o120_r14738","5","[1,2,4,7,11]","B","125","64"
"61","-4","[2,4,3,5,1]","25","[1,2,3,4,5]","17","13","[17,5,13,11,15]","[5,11,13,15,17]","B_o120_r14739","5","[1,2,4,7,11]","B","125","64"
"61","","[2,5,3,4,1]","25","[1,2,3,4,5]","","","[17,5,13,15,11]","[5,11,13,15,17]","B_o120_r14740","5","[1,2,4,7,11]","B","125","64"
"61","","[2,4,5,3,1]","25","[1,2,3,4,5]","","","[17,5,15,11,13]","[5,11,13,15,17]","B_o120_r14741","5","[1,2,4,7,11]","B","125","64"
"61","","[2,5,4,3,1]","25","[1,2,3,4,5]","","","[17,5,15,13,11]","[5,11,13,15,17]","B_o120_r14742","5","[1,2,4,7,11]","B","125","64"
"61","-4","[3,2,4,5,1]","25","[1,2,3,4,5]","17","13","[17,11,5,13,15]","[5,11,13,15,17]","B_o120_r14743","5","[1,2,4,7,11]","B","125","64"
"61","","[3,2,5,4,1]","25","[1,2,3,4,5]","","","[17,11,5,15,13]","[5,11,13,15,17]","B_o120_r14744","5","[1,2,4,7,11]","B","125","64"
"61","0","[4,2,3,5,1]","25","[1,2,3,4,5]","19","19","[17,11,13,5,15]","[5,11,13,15,17]","B_o120_r14745","5","[1,2,4,7,11]","B","125","64"
"61","","[5,2,3,4,1]","25","[1,2,3,4,5]","","","[17,11,13,15,5]","[5,11,13,15,17]","B_o120_r14746","5","[1,2,4,7,11]","B","125","64"
"61","","[4,2,5,3,1]","25","[1,2,3,4,5]","","","[17,11,15,5,13]","[5,11,13,15,17]","B_o120_r14747","5","[1,2,4,7,11]","B","125","64"
"61","","[5,2,4,3,1]","25","[1,2,3,4,5]","","","[17,11,15,13,5]","[5,11,13,15,17]","B_o120_r14748","5","[1,2,4,7,11]","B","125","64"
"61","-2","[3,4,2,5,1]","25","[1,2,3,4,5]","17","15","[17,13,5,11,15]","[5,11,13,15,17]","B_o120_r14749","5","[1,2,4,7,11]","B","125","64"
"61","","[3,5,2,4,1]","25","[1,2,3,4,5]","","","[17,13,5,15,11]","[5,11,13,15,17]","B_o120_r14750","5","[1,2,4,7,11]","B","125","64"
"61","0","[4,3,2,5,1]","25","[1,2,3,4,5]","19","19","[17,13,11,5,15]","[5,11,13,15,17]","B_o120_r14751","5","[1,2,4,7,11]","B","125","64"
"61","","[5,3,2,4,1]","25","[1,2,3,4,5]","","","[17,13,11,15,5]","[5,11,13,15,17]","B_o120_r14752","5","[1,2,4,7,11]","B","125","64"
"61","","[4,5,2,3,1]","25","[1,2,3,4,5]","","","[17,13,15,5,11]","[5,11,13,15,17]","B_o120_r14753","5","[1,2,4,7,11]","B","125","64"
"61","","[5,4,2,3,1]","25","[1,2,3,4,5]","","","[17,13,15,11,5]","[5,11,13,15,17]","B_o120_r14754","5","[1,2,4,7,11]","B","125","64"
"61","","[3,4,5,2,1]","25","[1,2,3,4,5]","","","[17,15,5,11,13]","[5,11,13,15,17]","B_o120_r14755","5","[1,2,4,7,11]","B","125","64"
"61","","[3,5,4,2,1]","25","[1,2,3,4,5]","","","[17,15,5,13,11]","[5,11,13,15,17]","B_o120_r14756","5","[1,2,4,7,11]","B","125","64"
"61","","[4,3,5,2,1]","25","[1,2,3,4,5]","","","[17,15,11,5,13]","[5,11,13,15,17]","B_o120_r14757","5","[1,2,4,7,11]","B","125","64"
"61","","[5,3,4,2,1]","25","[1,2,3,4,5]","","","[17,15,11,13,5]","[5,11,13,15,17]","B_o120_r14758","5","[1,2,4,7,11]","B","125","64"
"61","","[4,5,3,2,1]","25","[1,2,3,4,5]","","","[17,15,13,5,11]","[5,11,13,15,17]","B_o120_r14759","5","[1,2,4,7,11]","B","125","64"
"61","","[5,4,3,2,1]","25","[1,2,3,4,5]","","","[17,15,13,11,5]","[5,11,13,15,17]","B_o120_r14760","5","[1,2,4,7,11]","B","125","64"
"55","0","[1,2,3,4,5]","25","[1,2,3,4,5]","11","11","[7,9,11,13,15]","[7,9,11,13,15]","B_o121_r14761","5","[1,2,4,7,11]","B","25","14"
"55","-3","[1,2,3,5,4]","25","[1,2,3,4,5]","15","12","[7,9,11,15,13]","[7,9,11,13,15]","B_o121_r14762","5","[1,2,4,7,11]","B","25","14"
"55","2","[1,2,4,3,5]","25","[1,2,3,4,5]","11","13","[7,9,13,11,15]","[7,9,11,13,15]","B_o121_r14763","5","[1,2,4,7,11]","B","25","14"
"55","-4","[1,2,5,3,4]","25","[1,2,3,4,5]","18","14","[7,9,13,15,11]","[7,9,11,13,15]","B_o121_r14764","5","[1,2,4,7,11]","B","25","14"
"55","-3","[1,2,4,5,3]","25","[1,2,3,4,5]","18","15","[7,9,15,11,13]","[7,9,11,13,15]","B_o121_r14765","5","[1,2,4,7,11]","B","25","14"
"55","-6","[1,2,5,4,3]","25","[1,2,3,4,5]","21","15","[7,9,15,13,11]","[7,9,11,13,15]","B_o121_r14766","5","[1,2,4,7,11]","B","25","14"
"55","","[1,3,2,4,5]","25","[1,2,3,4,5]","","","[7,11,9,13,15]","[7,9,11,13,15]","B_o121_r14767","5","[1,2,4,7,11]","B","25","14"
"55","","[1,3,2,5,4]","25","[1,2,3,4,5]","","","[7,11,9,15,13]","[7,9,11,13,15]","B_o121_r14768","5","[1,2,4,7,11]","B","25","14"
"55","4","[1,4,2,3,5]","25","[1,2,3,4,5]","11","15","[7,11,13,9,15]","[7,9,11,13,15]","B_o121_r14769","5","[1,2,4,7,11]","B","25","14"
"55","-5","[1,5,2,3,4]","25","[1,2,3,4,5]","21","16","[7,11,13,15,9]","[7,9,11,13,15]","B_o121_r14770","5","[1,2,4,7,11]","B","25","14"
"55","-1","[1,4,2,5,3]","25","[1,2,3,4,5]","18","17","[7,11,15,9,13]","[7,9,11,13,15]","B_o121_r14771","5","[1,2,4,7,11]","B","25","14"
"55","-7","[1,5,2,4,3]","25","[1,2,3,4,5]","24","17","[7,11,15,13,9]","[7,9,11,13,15]","B_o121_r14772","5","[1,2,4,7,11]","B","25","14"
"55","1","[1,3,4,2,5]","25","[1,2,3,4,5]","12","13","[7,13,9,11,15]","[7,9,11,13,15]","B_o121_r14773","5","[1,2,4,7,11]","B","25","14"
"55","","[1,3,5,2,4]","25","[1,2,3,4,5]","","","[7,13,9,15,11]","[7,9,11,13,15]","B_o121_r14774","5","[1,2,4,7,11]","B","25","14"
"55","3","[1,4,3,2,5]","25","[1,2,3,4,5]","12","15","[7,13,11,9,15]","[7,9,11,13,15]","B_o121_r14775","5","[1,2,4,7,11]","B","25","14"
"55","","[1,5,3,2,4]","25","[1,2,3,4,5]","","","[7,13,11,15,9]","[7,9,11,13,15]","B_o121_r14776","5","[1,2,4,7,11]","B","25","14"
"55","-7","[1,4,5,2,3]","25","[1,2,3,4,5]","26","19","[7,13,15,9,11]","[7,9,11,13,15]","B_o121_r14777","5","[1,2,4,7,11]","B","25","14"
"55","","[1,5,4,2,3]","25","[1,2,3,4,5]","","","[7,13,15,11,9]","[7,9,11,13,15]","B_o121_r14778","5","[1,2,4,7,11]","B","25","14"
"55","-6","[1,3,4,5,2]","25","[1,2,3,4,5]","21","15","[7,15,9,11,13]","[7,9,11,13,15]","B_o121_r14779","5","[1,2,4,7,11]","B","25","14"
"55","-10","[1,3,5,4,2]","25","[1,2,3,4,5]","25","15","[7,15,9,13,11]","[7,9,11,13,15]","B_o121_r14780","5","[1,2,4,7,11]","B","25","14"
"55","-4","[1,4,3,5,2]","25","[1,2,3,4,5]","21","17","[7,15,11,9,13]","[7,9,11,13,15]","B_o121_r14781","5","[1,2,4,7,11]","B","25","14"
"55","-11","[1,5,3,4,2]","25","[1,2,3,4,5]","28","17","[7,15,11,13,9]","[7,9,11,13,15]","B_o121_r14782","5","[1,2,4,7,11]","B","25","14"
"55","-9","[1,4,5,3,2]","25","[1,2,3,4,5]","28","19","[7,15,13,9,11]","[7,9,11,13,15]","B_o121_r14783","5","[1,2,4,7,11]","B","25","14"
"55","-12","[1,5,4,3,2]","25","[1,2,3,4,5]","31","19","[7,15,13,11,9]","[7,9,11,13,15]","B_o121_r14784","5","[1,2,4,7,11]","B","25","14"
"55","","[2,1,3,4,5]","25","[1,2,3,4,5]","","","[9,7,11,13,15]","[7,9,11,13,15]","B_o121_r14785","5","[1,2,4,7,11]","B","25","14"
"55","","[2,1,3,5,4]","25","[1,2,3,4,5]","","","[9,7,11,15,13]","[7,9,11,13,15]","B_o121_r14786","5","[1,2,4,7,11]","B","25","14"
"55","","[2,1,4,3,5]","25","[1,2,3,4,5]","","","[9,7,13,11,15]","[7,9,11,13,15]","B_o121_r14787","5","[1,2,4,7,11]","B","25","14"
"55","","[2,1,5,3,4]","25","[1,2,3,4,5]","","","[9,7,13,15,11]","[7,9,11,13,15]","B_o121_r14788","5","[1,2,4,7,11]","B","25","14"
"55","","[2,1,4,5,3]","25","[1,2,3,4,5]","","","[9,7,15,11,13]","[7,9,11,13,15]","B_o121_r14789","5","[1,2,4,7,11]","B","25","14"
"55","","[2,1,5,4,3]","25","[1,2,3,4,5]","","","[9,7,15,13,11]","[7,9,11,13,15]","B_o121_r14790","5","[1,2,4,7,11]","B","25","14"
"55","","[3,1,2,4,5]","25","[1,2,3,4,5]","","","[9,11,7,13,15]","[7,9,11,13,15]","B_o121_r14791","5","[1,2,4,7,11]","B","25","14"
"55","","[3,1,2,5,4]","25","[1,2,3,4,5]","","","[9,11,7,15,13]","[7,9,11,13,15]","B_o121_r14792","5","[1,2,4,7,11]","B","25","14"
"55","6","[4,1,2,3,5]","25","[1,2,3,4,5]","11","17","[9,11,13,7,15]","[7,9,11,13,15]","B_o121_r14793","5","[1,2,4,7,11]","B","25","14"
"55","-7","[5,1,2,3,4]","25","[1,2,3,4,5]","25","18","[9,11,13,15,7]","[7,9,11,13,15]","B_o121_r14794","5","[1,2,4,7,11]","B","25","14"
"55","1","[4,1,2,5,3]","25","[1,2,3,4,5]","18","19","[9,11,15,7,13]","[7,9,11,13,15]","B_o121_r14795","5","[1,2,4,7,11]","B","25","14"
"55","-9","[5,1,2,4,3]","25","[1,2,3,4,5]","28","19","[9,11,15,13,7]","[7,9,11,13,15]","B_o121_r14796","5","[1,2,4,7,11]","B","25","14"
"55","","[3,1,4,2,5]","25","[1,2,3,4,5]","","","[9,13,7,11,15]","[7,9,11,13,15]","B_o121_r14797","5","[1,2,4,7,11]","B","25","14"
"55","","[3,1,5,2,4]","25","[1,2,3,4,5]","","","[9,13,7,15,11]","[7,9,11,13,15]","B_o121_r14798","5","[1,2,4,7,11]","B","25","14"
"55","5","[4,1,3,2,5]","25","[1,2,3,4,5]","12","17","[9,13,11,7,15]","[7,9,11,13,15]","B_o121_r14799","5","[1,2,4,7,11]","B","25","14"
"55","","[5,1,3,2,4]","25","[1,2,3,4,5]","","","[9,13,11,15,7]","[7,9,11,13,15]","B_o121_r14800","5","[1,2,4,7,11]","B","25","14"
"55","-5","[4,1,5,2,3]","25","[1,2,3,4,5]","26","21","[9,13,15,7,11]","[7,9,11,13,15]","B_o121_r14801","5","[1,2,4,7,11]","B","25","14"
"55","","[5,1,4,2,3]","25","[1,2,3,4,5]","","","[9,13,15,11,7]","[7,9,11,13,15]","B_o121_r14802","5","[1,2,4,7,11]","B","25","14"
"55","","[3,1,4,5,2]","25","[1,2,3,4,5]","","","[9,15,7,11,13]","[7,9,11,13,15]","B_o121_r14803","5","[1,2,4,7,11]","B","25","14"
"55","","[3,1,5,4,2]","25","[1,2,3,4,5]","","","[9,15,7,13,11]","[7,9,11,13,15]","B_o121_r14804","5","[1,2,4,7,11]","B","25","14"
"55","-2","[4,1,3,5,2]","25","[1,2,3,4,5]","21","19","[9,15,11,7,13]","[7,9,11,13,15]","B_o121_r14805","5","[1,2,4,7,11]","B","25","14"
"55","-13","[5,1,3,4,2]","25","[1,2,3,4,5]","32","19","[9,15,11,13,7]","[7,9,11,13,15]","B_o121_r14806","5","[1,2,4,7,11]","B","25","14"
"55","-7","[4,1,5,3,2]","25","[1,2,3,4,5]","28","21","[9,15,13,7,11]","[7,9,11,13,15]","B_o121_r14807","5","[1,2,4,7,11]","B","25","14"
"55","-14","[5,1,4,3,2]","25","[1,2,3,4,5]","35","21","[9,15,13,11,7]","[7,9,11,13,15]","B_o121_r14808","5","[1,2,4,7,11]","B","25","14"
"55","","[2,3,1,4,5]","25","[1,2,3,4,5]","","","[11,7,9,13,15]","[7,9,11,13,15]","B_o121_r14809","5","[1,2,4,7,11]","B","25","14"
"55","","[2,3,1,5,4]","25","[1,2,3,4,5]","","","[11,7,9,15,13]","[7,9,11,13,15]","B_o121_r14810","5","[1,2,4,7,11]","B","25","14"
"55","4","[2,4,1,3,5]","25","[1,2,3,4,5]","11","15","[11,7,13,9,15]","[7,9,11,13,15]","B_o121_r14811","5","[1,2,4,7,11]","B","25","14"
"55","","[2,5,1,3,4]","25","[1,2,3,4,5]","","","[11,7,13,15,9]","[7,9,11,13,15]","B_o121_r14812","5","[1,2,4,7,11]","B","25","14"
"55","-1","[2,4,1,5,3]","25","[1,2,3,4,5]","18","17","[11,7,15,9,13]","[7,9,11,13,15]","B_o121_r14813","5","[1,2,4,7,11]","B","25","14"
"55","","[2,5,1,4,3]","25","[1,2,3,4,5]","","","[11,7,15,13,9]","[7,9,11,13,15]","B_o121_r14814","5","[1,2,4,7,11]","B","25","14"
"55","","[3,2,1,4,5]","25","[1,2,3,4,5]","","","[11,9,7,13,15]","[7,9,11,13,15]","B_o121_r14815","5","[1,2,4,7,11]","B","25","14"
"55","","[3,2,1,5,4]","25","[1,2,3,4,5]","","","[11,9,7,15,13]","[7,9,11,13,15]","B_o121_r14816","5","[1,2,4,7,11]","B","25","14"
"55","6","[4,2,1,3,5]","25","[1,2,3,4,5]","11","17","[11,9,13,7,15]","[7,9,11,13,15]","B_o121_r14817","5","[1,2,4,7,11]","B","25","14"
"55","","[5,2,1,3,4]","25","[1,2,3,4,5]","","","[11,9,13,15,7]","[7,9,11,13,15]","B_o121_r14818","5","[1,2,4,7,11]","B","25","14"
"55","1","[4,2,1,5,3]","25","[1,2,3,4,5]","18","19","[11,9,15,7,13]","[7,9,11,13,15]","B_o121_r14819","5","[1,2,4,7,11]","B","25","14"
"55","","[5,2,1,4,3]","25","[1,2,3,4,5]","","","[11,9,15,13,7]","[7,9,11,13,15]","B_o121_r14820","5","[1,2,4,7,11]","B","25","14"
"55","","[3,4,1,2,5]","25","[1,2,3,4,5]","","","[11,13,7,9,15]","[7,9,11,13,15]","B_o121_r14821","5","[1,2,4,7,11]","B","25","14"
